#{"t_start": 1610106348.9607565, "env_id": "AntWall-v0"}
r,l,t--26.094628,53,1.292826241.694782,500,2.24714
-28.468032,49,2.359893
-14.192606,14,2.392124
-91020.820767,500,2.922-20.808633,73,2.634369
-7.88-15.857557,62,3.10-13.37.01789,34,3.18244-9.982754,60,2.876513735.-11.040972,53,3.353066
-225.059429,500,4.480414
128.835851,140,4.796327
-58.920335,82,4.980203
404.703702,500,12.430754
78.256104,114,12.688458
-8.92021,11,12.71402
-13.753118,20,12.761063
-6.102387,8,12.786637
-10.57768,46,12.890839
-13.39355,41,12.984245
-20.163733,20,13.030622
-5.494328,3351.229014,500,13.299273
-17.502344,36,13.38178
-16.461635,52,13.500653
1006.24481,500,14.632042
7.36939,123,14.909496
-28.457282,49,15.019989
-21.709301,30,15.089805
-13.293823,77,15.263348
-26.982047,71,15.422795
1637.690856,500,16.556632
166.004492,193,23.711087
7.447926,91,23.918868
-22.97767,70,24.077806
94.729937,87,24.275
-17.052654,41,24.367207
-17.125379,21,24.41454
-2.005503,33,24.488873
-17.645024,28,24.551884
14.766907,68,24.706119
-11.447038,14,24.738201
-13.933354,14,24.769799
-9.49838,28,24.833066
1082.955272,500,25.969145
-38.021811,60,26.105029
-24.811761,36,26.187001
-34.960739,62,26.327245
-4.003041,79,26.505996
72.283719,97,26.725396
-31.494097,53,26.845694
-19.182957,19,26.889343
-18.608006,38,26.975965
-18.823186,17,27.014942
-15.679266,30,27.083489
-33.412314,83,27.272916
-103.193503,500,34.771306
-8.638717,89,34.972766
22.16558,80,35.153345
-21.822421,29,35.219455
58.886844,88,35.418083
1034.154013,500,36.554345
-20.34449,25,36.669095
141.966309,500,39.254939
-10.973158,61,39.57015
-15.519037,35,39.750048
-13.921219,54,40.026726
-7.550713,89,40.483922
4.13641,49,40.738655
-14.3532,18,40.830031
5.210926,63,41.156334
87.124481,96,41.652568
179.851187,144,42.395407
-13.422946,68,49.010963
-3.162602,68,49.16903
34.610645,99,49.393977
-41.227842,74,49.561923
35.253426,145,49.893048
276.187847,500,51.03196
-10.029198,11,51.057167
-18.416977,19,51.10036
-35.500068,45,51.203424
175.774346,111,51.457278
-54.018692,73,51.622777
-18.024587,26,51.682065
-25.705767,37,51.765776
-7.209403,63,51.910158
-3.600301,22,51.959994
-12.588364,17,51.998839
-6.288331,19,52.043611
-9.794058,92,52.251338
-9.625918,22,52.301332
-13.36078,15,52.335927
126.292223,153,52.682736
-24.640939,54,52.806127
17.196367,77,52.981112
-13.56513,48,53.09092
-196.806675,500,60.456431
-20.867597,77,60.631067
-12.56336,15,60.665184
-20.543182,80,60.846518
-40.814899,77,61.022449
-13.311475,15,61.057421
-18.233981,43,61.154303
22.939015,102,61.384629
-15.157439,16,61.421314
-10.001078,23,61.473559
19.401563,73,61.63924
790.571361,500,62.778271
-9.555499,13,62.807961
-6.527396,27,62.869608
-13.66551,20,62.915373
4.426844,52,63.034829
-10.250963,12,63.062548
6.079489,45,63.165774
423.380241,500,64.300082
619.36692,500,71.551582
-16.278027,116,71.816001
-35.150864,49,71.92692
-12.238934,26,71.986249
52.783064,77,72.16061
-7.38815,41,72.254503
0.860646,62,72.396698
561.783813,500,73.53091
-14.545705,12,73.558589
-9.154113,16,73.595446
-8.045695,14,73.627387
41.133236,77,73.800443
8.939585,58,73.932728
-8.462474,20,73.979106
-36.506459,70,74.137429
-14.156615,15,74.171405
-20.238982,49,74.282109
300.515132,500,81.586227
-8.843299,9,81.607612
-16.84458,22,81.658257
-27.735942,27,81.719861
12.667211,89,81.92109
5.507706,31,81.991831
-19.881813,26,82.051191
-17.856505,30,82.119647
57.792802,60,82.256925
-29.09529,73,82.423648
-2.421755,35,82.50314
-22.441371,21,82.551094
-3.445175,92,82.759724
-20.990418,27,82.821742
-33.592979,40,82.913155
14.514096,86,83.107744
15.273221,68,83.261414
-11.704459,32,83.334857
-14.998487,41,83.427479
-12.284765,27,83.48877
-13.935878,15,83.522832
-3.195519,26,83.582813
-40.510193,57,83.713566
-20.000365,30,83.781846
-20.809869,37,83.867668
-17.065737,23,83.919919
-15.527,16,83.957351
-14.813427,69,84.112849
-12.608351,29,84.178913
69.796963,500,85.316776
-3.439916,70,85.476536
129.333923,174,85.872932
-19.138688,26,85.932202
-18.216085,19,85.976166
-92.741619,500,93.38399
687.919014,500,94.519837
-14.353886,37,94.604526
-20.943055,32,94.677254
-20.566248,76,94.849545
-18.550786,22,94.900248
175.144421,500,96.033579
-5.834635,27,96.095766
-6.614907,15,96.129669
-9.053198,14,96.161937
4.317281,55,96.287263
-11.56131,21,96.336157
-21.613656,37,96.420097
79.913345,175,96.815635
90.003814,152,103.585321
10.75865,59,103.719964
-15.022706,103,103.952048
-40.304051,48,104.061689
-36.065332,54,104.183717
-11.38586,53,104.303645
-13.91289,17,104.342529
-6.563588,11,104.368096
-31.367508,129,104.660213
-48.026626,104,104.895763
-14.591681,40,104.987158
-57.801122,500,106.120254
40.890274,85,106.313302
-40.296982,60,106.450101
-8.660461,12,106.477645
-1.728888,63,106.620514
-21.150731,50,106.734227
-16.215929,22,106.784199
-34.057609,37,106.868036
500.353466,246,107.426672
39.13222,123,107.705021
-35.247837,56,107.832758
-36.232069,66,107.982098
-1.121903,123,114.315652
-10.26583,17,114.354304
39.727786,67,114.506528
-10.896071,13,114.536444
-9.004396,11,114.562034
-6.371208,137,114.871985
-24.026374,71,115.032273
-18.887957,26,115.091655
-11.270982,40,115.182798
-24.367584,44,115.283706
83.525068,100,115.510025
-11.023444,17,115.548706
-202.119901,500,116.686854
-8.800818,9,116.707562
-45.162585,65,116.854147
-25.523478,74,117.020333
-4.612462,139,117.334608
-9.029015,12,117.36199
-33.741593,64,117.507278
-12.868025,54,117.62992
-14.767455,25,117.686927
90.850284,86,117.88243
-17.326106,25,117.93956
149.68833,109,118.186937
-3.601961,8,118.205259
-16.313053,44,118.304543
-6.229205,37,118.388648
-18.497562,38,118.476203
-9.873882,17,118.514878
-9.385357,51,118.631037
-20.179269,20,118.67658
-13.767232,24,118.732158
-3-27.724437,57,118.5825-16.4.888091,31,125.284431-2-16.529992,55,125.409174-3-30.24876,47,125.517686
-8.218618,9,125.538049
38.878921,95,125.940526
-11.103172,13,125.970916
-3.235248,93,126.181856
-16.724909,21,126.230356
-1393.316943,208,126.279481
-18.19464,40,126.3711770.9.547881,84,126.562464
-6.614609,12,126.590107
14.613822,49,126.701358
-37.488999,45,126.803773
-2.882163,121,127.075576
48.774948,70,127.234712-142.284743,500,128.103611
1821.704499,500,129.231622
-17.013308,64,129.377445
-10.198772,17,129.416183
-28.877914,58,129.547771
78.895279,93,129.757398
719.823603,500,136.941337
-29.501586,45,137.043603
7.897803,97,137.260001
-16.074393,55,137.384319
-15.650342,24,137.439387
15.116363,61,137.577446
18.375434,165,137.949142
-16.149638,59,138.083935
23.336609,109,138.330349
-8.516583,12,138.357974
-4.45784,9,138.378558
206.628876,142,138.700312
-6.175857,28,138.763935
0.414632,56,138.89094
-4.480316,34,138.968776
-9.727288,15,139.003736
-16.865601,21,139.051874
-10.456564,17,139.091521
-16.817615,22,139.141715
-15.009183,18,139.18349
631.828513,308,139.881382
31.615913,55,140.0055
-92.371246,449,147.123414
-17.437715,70,147.282487
41.594135,95,147.498416
-11.170093,18,147.539159
-13.602601,23,147.591557
1.912886,60,147.727798
-26.31832,40,147.818564
-20.614525,82,148.004205
105.408098,87,148.201379
52.654139,72,148.363779
113.299181,500,149.496781
-19.22232,40,149.588059
-24.352602,32,149.661103
-0.362368,91,149.867124
-13.899856,22,149.917676
11.04894,105,150.155761
221.163971,145,150.484316
-14.134021,17,150.523097
185.801766,189,150.950649
-13.633541,15,150.985016
-11.326565,23,151.03699
-24.175611,41,151.130009
-13.002368,18,151.171543
-20.940825,35,151.250504
-16.565232,33,151.325984
-11.957919,58,151.456301
-17.093662,45,151.557997
-25.559431,86,157.733959
33.113544,133,158.035183
59.723011,108,158.281235
-2.777984,36,158.363439
62.866729,90,158.56695
-8.046649,15,158.601562
-206.821136,500,159.735276
-8.119008,17,159.773887
15.82587,49,159.884039
123.926738,137,160.194585
169.615616,153,160.540183
-7.189989,15,160.574763
138.354556,145,160.905405
-18.765141,69,161.062238
-14.547273,18,161.103558
-26.81588,56,161.231332
-21.395654,58,161.36124
-12.397697,30,161.430479
84.768575,131,161.725657
-18.038452,31,161.796044
32.529261,164,162.165128
-97.55855,500,169.433009
-7.808357,19,169.47606
503.934659,500,170.605396
5.661474,28,170.669864
58.190305,76,170.841007
15.995333,50,170.954664
-5.836291,12,170.982749
-13.56645,43,171.081172
-5.482603,12,171.108917
-24.743745,54,171.232903
-18.017926,19,171.275758
2312.664247,500,172.408044
-16.491643,22,172.458224
-21.129953,72,172.622034
-17.064954,29,172.688109
53.737014,101,172.918182
-17.703809,23,172.970925
-19.841557,21,179.670634
-7.797494,31,179.74121
716.064519,254,180.315145
23.270625,59,180.449211
-8.660967,24,180.504322
28.037874,58,180.636434
12.175602,49,180.747646
-10.570747,12,180.775303
-4.686631,96,180.993685
-8.822027,25,181.050586
-14.599954,33,181.126309
-23.811207,68,181.280802
200.60322,176,181.680614
28.50743,86,181.877111
-12.623875,98,182.099913
425.936496,500,182.278666
-6.846616,16,182.315274
40.591565,93,182.53069
4.256085,63,182.677487
-2.931164,181,183.086876
-10.0839,29,183.152411
-33.293911,54,183.274942
-9.69.13441,88,183.606627174.732912,111,183.548349
-140.3857,146,183.970144
-4.978005,28,184.033126
38.051486,500,192.734218
-92.555858,500,192.565395-6.806811,37,192.86132
-11-6.746714,34,192.67303759.398171,500,194.023034
-14.661164,22,194.073197
-27.945329,73,194.239373
155.435442,500,195.368087
-23.683637,46,195.472208
155.933205,500,195.619331
260.08939,500,202.977527
-11.802992,17,203.016462
-15.300638,24,203.071376
205.237923,181,203.478949
286.436696,190,203.908553
-16.073454,20,203.954113
63.724222,77,204.128326
660.049083,500,205.261835
-5.500491,54,205.384104
-9.401716,18,205.426451
-11.534213,20,205.471292
-23.420545,55,205.-262.238611,500,206.288933
-20.182145,35,206.368541
43.773561,89,206.572093
-15.055337,16,206.608364
-32.181722,99,206.83241
-16.748242,23,206.884809
-16.039575,94,207.099082
-8.752004,19,207.14314
-28.7591.347787,500,213.742098
6.830206,36,213.82425
-13.763549,35,213.903853
-25.494933,141,214.224244
-2.802749,51,214.339167
-3.804422,67,214.489836
70.953202,86,214.68391
48.865551,104,214.919099
-56.668657,232,215.444332
0.958776,90,215.648969
-3.484883,21,215.697479
1062.352493,304,216.387765
224.120577,133,216.688172
-18.019419,28,216.752452
16.639436,66,216.902886
-27.736109,58,217.034004
-12.285259,34,217.112263
-9.773493,38,217.198867
-8.867305,15,217.23311
-3.909723,9,217.253818
83.815063,139,217.569539
-9.868827,51,217.685998
-9.85136,43,217.783342
-15.433099,33,217.858563
90.693035,328,224.797076
70.796421,115,225.058689
-24.489357,68,225.211119.4202.963005,500,226.35517
347.60981,222,226.859778
5.408586,68,227.015165
365.866504,500,228.158128
-11.871146,17,228.196676
-12.390244,14,228.228521
6.530839,71,228.389539
28.370469,65,228.536614
20.943951,69,228.693818
298.121549,500,236.917307
-1.412042,59,237.051574
-14.46319,38,237.138534
-8.543643,31,237.209237
-15.271641,25,237.267029
-21.655365,50,237.379009
1255.802304,500,238.519023
50.833666,133,238.82284
401.445315,500,239.961866
-33.920123,79,240.141343
-22.738072,38,240.228617
284.731466,500,248.511725
-32.311487,127,248.799609
13.961204,81,248.982864
-46.445657,107,249.223665
-170.716977,500,250.363094
-14.004363,56,250.490639
-22.87458,42,250.585718
-19.074785,51,250.701196
173.36275,82,250.888248
-21.487898,67,251.041598
-15.952357,28,251.10569
106.359436,176,251.504149
134.509653,138,251.817711
509.064599,268,252.423932
-9.421156,13,252.45353
-6.827414,78,259.7738
1.735189,63,259.917701
-0.475201,89,260.12165
-14.679921,25,260.17912
-16.102371,66,260.328798
935.315781,500,261.471771
13.201729,130,261.767806
-69.470737,500,262.902849
-202.765861,500,264.036451
13.158917,45,264.139506
5.411628,33,264.214784
-4.702602,34,270.368126
109.295881,96,270.588813
220.550769,165,270.964608
-3.152676,67,271.116368
88.202372,115,271.376001
463.168096,272,271.993721
-4.81967,42,272.089426
6.092763,49,272.201483
4.712227,77,272.375689
88.748497,500,273.521204
-40.366459,500,274.655601
3.744114,84,274.846702
17.016283,90,281.882141
307.654523,175,282.284636
-14.188112,24,282.339636
-11.868075,82,282.532135
35.992928,87,282.730004
-33.185552,69,282.885276
-12.620649,17,282.923493
1.36432,500,284.057784
345.911842,259,284.64776
-10.620764,41,284.741432
63.769085,102,284.972141
611.198474,500,286.110123
-11.14529,33,286.185089
-27.880657,72,286.34888
11.606147,94,293.185073
1312.648892,500,294.314801
-10.38167,17,294.353349
199.966144,500,295.49189
9.347527,87,295.688954
120.213564,170,296.074614
122.649786,241,296.619782
587.71284,500,297.751904
316.538326,500,305.653039
336.542346,500,306.778567
16.855605,68,306.932144
-14.769634,126,307.214212
-11.174384,17,307.253053
-8.50219,61,307.392076
-31.364639,84,307.582826
6.545921,500,308.714302
-11.541334,25,308.770681
-4.812716,10,308.793776
11.310224,105,309.030711
160.7842,202,316.690736
60.921351,246,317.245837
39.268768,148,317.582158
-7.013372,87,317.779419
66.8229,101,318.009017
51.14463,125,318.290874
-17.803428,46,318.395243
-16.875009,25,318.452399
6.306193,89,318.654744
-3.493861,47,318.761703
453.785334,500,319.901908
-16.540477,33,319.977428
583.824763,437,320.971764
-17.694306,33,327.790628
79.779391,500,328.928236
-53.42956,141,329.245867
7.822332,88,329.443568
-14.035259,31,329.513218
-9.380258,44,329.612335
34.34431,86,329.806023
-7.987189,39,329.894593
-7.794508,14,329.926019
-24.686374,193,330.361398
-13.989132,34,330.43786
-9.115934,28,330.500896
-19.097986,49,330.610998
11.377247,90,330.81419
59.59028,138,331.126622
7.171391,49,331.23741
-7.416418,15,331.271461
28.613466,87,331.468957
-11.848106,14,331.501042
7.854609,90,331.705424
-15.230958,28,331.769141
285.24272,175,332.168021
1.286093,64,332.313123
36.746335,151,339.139107
1837.047648,500,340.268435
48.129439,130,340.56195
80.042662,120,340.833771
438.230239,500,341.973702
-4.939653,156,342.327906
-59.40124,500,343.459472
50.909725,112,349.920032
-14.46205,70,350.079868
-21.793653,500,351.214051
732.815775,500,352.355028
-7.871886,133,352.654363
11.35209,67,352.806569
-10.969426,69,352.962342
-159.67189,500,354.094973
97.864236,167,361.740467
-12.462642,27,361.802143
28.620785,50,361.915325
-3.215684,23,361.968434
-8.085653,29,362.033843
869.13437,500,363.179884
53.631,111,363.431701
513.441786,500,364.567077
234.954084,500,365.704553
-5.288823,14,365.73695
-21.314722,137,366.049337
61.699683,104,366.285318
-7.717022,19,372.936827
-4.105508,13,372.967925
257.790505,152,373.312606
108.196578,141,373.63258
2.029167,35,373.711536
-7.77514,51,373.82732
171.002532,144,374.155393
545.657098,500,375.29007
238.618102,500,376.422325
440.139536,273,377.037954
282.206588,500,384.820482
21.29938,114,385.07733
238.379483,181,385.488035
539.176883,500,386.624259
-1.968271,75,386.794467
672.019438,500,387.92351
-12.90757,31,387.992453
-2.976471,69,388.148088
62.571726,125,388.428931
-5.062909,35,388.508041
10.248174,56,388.635093
-0.252261,135,395.574154
652.494312,333,396.332172
121.560339,500,397.464426
-13.599976,90,397.668011
132.762027,197,398.117062
-19.958497,40,398.209486
-10.897971,63,398.352276
214.800265,500,399.48585
-6.258736,22,399.536372
1988.291568,500,407.685493
71.041512,150,408.026632
160.364267,178,408.430416
-12.684389,28,408.494041
39.440731,111,408.744292
6.773363,32,408.817761
957.780416,500,409.955817
75.314829,103,410.190577
-7.367674,51,410.305433
12.758528,162,410.670754
-49.643635,500,411.808319
110.081258,124,418.869859
224.816519,172,419.261972
-28.552248,500,420.394821
139.651019,145,420.723276
-6.947027,16,420.759179
1137.082414,500,421.890878
286.565663,500,423.031266
-7.052292,21,423.079645
4.708532,220,430.506881
99.711055,93,430.718401
759.55606,500,431.852092
-7.190433,20,431.897698
-18.608886,29,431.963729
2.273427,51,432.080317
34.387199,63,432.224748
60.335118,81,432.409372
213.869842,188,432.837241
-2.465078,63,432.980768
201.625854,111,433.233792
247.941313,241,433.778248
-19.866288,110,434.026853
15.820985,101,434.254567
-7.067065,25,434.310793
709.212005,500,441.753116
26.236365,73,441.917875
-13.235472,23,441.970192
313.055202,223,442.47869
-12.445279,27,442.541179
-15.576679,48,442.65165
-12.411014,31,442.722285
27.242046,72,442.885912
-4.835849,51,443.003515
-2.44816,75,443.173712
-8.054244,28,443.23778
132.16697,121,443.513359
-13.010323,29,443.250.229347,500,444.199167
-3.783183.503972,182,444.186624
-24.200584,53,444.308268
81.868848,167,444.686517
-4.466133,59,444.819743
98.747704,118,445.08865
22.360818,97,445.308436
-29.66964,116,445.5544.050124.265342,79,445.7497.174223.882488,274,453.064876
-12.783417,19,453722.61242587.321144,500,454.245624
-2.767526,128,4193.538248,500,455.214958
161.268524,500,456.350644
56.3423921.596318,500,456.538.73542,500,464.47506
23.970906,65,464.623294
179.244724,178,465.026043
-11.113971,23,465.078498
101.686048,190,465.50945
43.326853,63,465.652226
19.822276.453154,393,465.940698
747.793988,500,467.078715
78.606847,231,467.603932
-137.767408,500,475.78263
295.801234,500,476.92137
7.737315,56,477.048162
-23.35397,54,477.171511
-10.995659,42,477.267266
-14.279432,42,477.362971
340.43885,181,477.772607
-8.851661,51,477.887132
79.681355,82,478.072972
-3.63432,76,478.246718
-34.554985,204,47516.463255-11.720093,58,478-5.838735,99,479.399139
-10.89646132.858153,185,479.367572
47.7884,99,479.592324
473.842579,500,487.505861
58.593956,500,488.642432
4.691365,71,488.804205
-6.207102,28,488.86788
244.145784,500,490.002288
7.909607,51,490.118453
-14.824534,49,490.230924
303.367467,275,490.851488
435.388183,253,491.427599
-7.558851,34,491.505876
-6.746356,8,491.524464
-6.746741,7,491.541564.31400.406188,500,499.036286
82.912872,82,499.2713.755566.616768,500,500.356348
81.359951,93,500.56767
166.491784,216,501.056882
805.15171,500,502.193347
18.953111,52,502.311396
2207.629802,500,511.360373
-18.738746,56,511.488864
75.280063,205,511.953788
557.945929,253,512.526386
-58.816306,500,513.66035
48.54423,200,514.112972
-19.879654,66,514.262423
128.21393,142,514.584602
-18.66115,61,514.722134
9.880937,71,514.882753
-2.701592,62,515.024066
15.500874,61,515.163584
31.812119,142,523.100498
442.58234,500,524.233308
428.737408,500,525.366431
-12.45047,66,525.515385
-15.963072,500,526.651607
988.92563,497,534.804998
580.143973,342,535.576003
-1.007775,500,536.709473
1512.342156,500,537.839687
540.420192,355,538.654902
216.011892,500,547.114467
153.520081,153,547.45869
-114.189629,500,548.59919
1386.574283,500,549.742227
49.333808,66,549.891835
27.003709,500,551.034838
680.061783,500,559.031412
623.018704,500,560.165469
356.311211,500,561.306773
192.734883,500,562.442594
108.941587,236,569.989851
-31.736971,183,570.403195
-11.005821,23,570.455616
114.53643,140,570.772547
115.188734,111,571.023427
677.334458,500,572.157282
6.86802,109,572.403467
-10.551896,124,572.68488
762.510364,500,573.819698
528.416481,500,582.160914
84.465066,80,582.344924
-12.818087,26,582.404462
598.816412,500,583.533546
-6.65824,14,583.565126
-14.344455,26,583.624478
-4.639973,37,583.708392
2189.187583,500,584.849328
690.042138,500,585.989503
841.572516,500,595.162638
38.112412,83,595.350679
208.205222,255,595.929035
54.916809,135,596.235086
364.232224,267,596.83796
-2.0566,8,596.856448
177.768403,337,597.625136
22.016991,99,597.852791
332.45515,500,606.182608
-7.975599,43,606.280211
61.669957,172,606.669306
85.129944,82,606.855507
149.214821,151,607.197501
53.644439,141,607.51623
-5.927033,29,607.582181
20.319545,88,607.781855
-5.829266,13,607.81164
53.564197,100,608.039471
101.282247,141,608.357921
65.701828,89,608.559262
443.724269,500,609.694292
121.096668,338,610.455813
20.23433,109,610.704147
125.874257,213,618.319242
-4.864838,20,618.365284
200.51005,220,618.862707
-9.721879,19,618.906113
19.071755,106,619.147459
-15.158976,84,619.33947
-12.529203,60,619.476661
-5.619691,78,619.654198
327.820505,197,620.102543
-7.529728,32,620.175441
18.151975,66,620.32419
-17.123566,101,620.553246
567.221048,274,621.178724
678.238609,500,622.316001
38.178083,76,622.489398
-8.954449,144,629.714975
234.293509,174,630.111002
-1.987118,47,630.218422
389.102151,500,631.350787
1119.240033,500,632.48715
767.496308,500,633.620926
1031.353672,391,641.938889
397.357381,500,643.079712
1296.958615,438,644.075216
450.87169,500,645.210364
0.46744,24,645.264643
-1.904226,16,645.300875
713.965009,500,653.829863
1124.142063,500,654.954119
227.105216,181,655.361571
388.887694,321,656.088898
101.055121,303,656.77395
43.707952,316,657.490472
711.698114,500,667.05072
-6.486453,71,667.210698
1187.140131,500,668.348629
1200.237204,500,669.486344
273.146612,181,669.8939
126.985574,182,670.305998
-9.789902,45,670.408789
49.042244,500,677.729229
617.332239,500,678.866043
28.217083,65,679.01351
303.200165,242,679.562171
332.470167,500,680.692672
620.51826,500,681.827547
122.824745,402,689.562457
188.042712,500,690.702303
92.88349,122,690.979752
-13.050365,66,691.129292
-8.238856,122,691.406521
838.85342,500,692.539582
73.015048,69,692.695814
85.050305,195,693.140669
474.412837,260,701.45623
469.08194,500,702.591232
744.641761,500,703.728613
167.703581,500,704.865322
7.66078,72,705.029331
47.232481,118,705.298923
769.717726,500,713.89522
50.497411,174,714.290805
136.667466,302,714.9754
422.018923,330,715.724603
85.088347,102,715.957407
17.118288,61,716.09767
-6.18942,17,716.136189
35.964727,123,716.415467
2.354706,82,716.601517
79.643796,500,717.732485
-6.426145,181,724.720012
0.921944,72,724.882746
1246.055012,500,726.018778
-3.517698,69,726.176382
-17.158222,77,726.351191
65.140478,500,727.489554
165.520575,212,727.969531
110.473509,91,728.176474
-7.471304,39,728.266052
-3.122998,23,728.317966
519.776508,500,737.985081
1334.879663,500,739.119096
1149.612694,500,740.251964
58.803941,61,740.390481
1376.313832,500,741.526265
895.912969,500,750.088952
98.485788,264,750.68833
-3.343651,13,329.949937,5885.761601,500,751.855375
1473.025536,500,752.989371
-2.941187,15,753.02266
502.422046,500,754.161928
559.995975,500,763.05021
212.528515,185,763.468635
111.562801,128,763.757186
1060.173091,500,764.889881
50.581673,131,765.185949
428.893315,425,766.147316
-9.849594,91,766.352975
198.275681,500,775.474878
616.328164,500,776.611005
673.830418,500,777.745439
-10.305841,51,777.862361
113.021813,340,778.633882
244.898167,500,788.519468
771.754912,500,789.653313
510.347206,500,790.787128
-8.971892,53,790.907493
725.70802,500,792.044518
1.414267,29,792.111569
116.032443,199346.969882,5082.130325,200,506.207913,500,802.025806
-13.879116,89,802.22658
489.456169,500,803.363427
773.432951,500,804.500018
571.801889,500,805.639184
567.446462,2349.915502,500,326.698905,500,815.300678
609.283867,321,816.024856
1049.748528,500,817.157883
82.126283,126,817.443803
87.635814,500,826.006046
1645.630698,500,827.141258
374.471721,500,828.280494
22.91853,97,828.500941
26.999096,60,828.637132
1185.987706,500,829.773559
415.822916,459,838.266842
40.551827,108,838.512878
761.165618,500,839.651227
31.347247,81,839.835443
710.810019,500,840.97412
1263.923648,500,842.106999
864.513002,500,851.259488
1092.09705,500,852.400063
413.464571,352,853.199357
237.623597,187,853.622322
312.156954,470,854.684837
-4.998268,26,854.743932
573.75603,391,864.050249
175.538093,500,865.183992
1394.097977,500,866.319674
-5.884646,15,866.35417
268.178141,1240.450483,500,918.772115,886.638568,500,81384.413644545.993365,500,87145.68713,455.46906,443,81237.134655240.097011,500,87183.6761831128.593142,500,8766.454144,455.596797,500,888.991603
854.021007,302,889.677265
1334.734149,438,890.680377
8.037012,73,890.846162
1220.202604,500,891.981022
391.572762,500,899.77128
1095.09288,500,900.903426
607.397654,500,902.032445
174.873109,267,902.643353
1236.361759,457,911.867044
991.679452,500,913.017411
685.348806,500,914.154578
872.313661,500,915.291467
585.491495,500,916.425148
903.035108,500,925.256536
221.58896,166,925.631452
107.694691,115,925.894536
802.987327,406,926.819657
1315.574418,500,927.95571
424.586705,256,928.537279
2396.547896,500,937.894346
1405.783496,500,939.023303
363.771477,500,940.154612
503.198741,205,940.62089
684.918457,500,949.389462
767.710257,500,950.531894
371.093104,500,951.673602
971.136391,500,952.818001
290.337409,500,953.954379
-5.964197,19,953.997636
1172.569284,500,961.958695
1360.155815,500,963.093258
-20.981631,83,963.282333
53.037712,92,963.492387
948.06963,500,964.627374
106.010259,104,964.863657
250.820786,235,965.395712
1468.10515,500,974.413529
1860.073109,500,975.543687
298.526214,296,976.20945
289.641413,500,977.34446
1629.030666,500,986.362357
416.884091,500,987.499106
341.665462,352,988.297161
398.983029,500,989.451725
-7.243903,53,989.572387
